file_name,number_leaves,nodes_number,execution_time_kolo,[BRANCH-LENGTH]-ffac_best_correction_factor,[BRANCH-LENGTH]-execution_time_radial_layout,[BRANCH-LENGTH]-execution_time_corrections_adj_based,[BRANCH-LENGTH]-execution_time_corrections_fixed_based,[BRANCH-LENGTH]-unordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_fixed_angle_correction_stress,[BRANCH-LENGTH]-ordered_tree_adj_based_corrections_stress,[LEAF-COUNT]-nodes_number,[LEAF-COUNT]-execution_time_kolo,[LEAF-COUNT]-ffac_best_correction_factor,[LEAF-COUNT]-execution_time_radial_layout,[LEAF-COUNT]-execution_time_corrections_adj_based,[LEAF-COUNT]-execution_time_corrections_fixed_based,[LEAF-COUNT]-unordered_tree_stress,[LEAF-COUNT]-ordered_tree_stress,[LEAF-COUNT]-ordered_tree_fixed_angle_correction_stress,[LEAF-COUNT]-ordered_tree_adj_based_corrections_stress
S141190,100,199,0.1581892967224121,2.5999999999999996,0.2757837772369385,0.408672571182251,9.806394338607788,0.7029485683018398,0.6825829643540317,0.6682274651276832,0.6783473190715705,199,0.15590739250183105,1.9999999999999998,0.28118062019348145,0.43585824966430664,10.56315803527832,0.534224177594472,0.5351378744532063,0.5351378744532062,0.5325033385767368
S105350,30,59,0.006552219390869141,2.3999999999999995,0.02113032341003418,0.06162285804748535,0.7649834156036377,0.5134988604667039,0.5038567776678606,0.4990645854358824,0.5042882794191003,59,0.006460905075073242,1.9999999999999998,0.020730972290039062,0.06391453742980957,0.7399618625640869,0.36630350812950213,0.3719719585925036,0.3719719585925037,0.37097748918638
S149730,13,25,0.0011959075927734375,4.799999999999999,0.003826618194580078,0.021757841110229492,0.1309680938720703,0.4223883276405797,0.4216900702902355,0.35881597371534685,0.41968642262254907,25,0.0012493133544921875,2.1999999999999997,0.003726482391357422,0.020897388458251953,0.12555837631225586,0.26356883372572937,0.26878228389176917,0.2669155911354396,0.27016206562242845
S142832,389,777,7.781404256820679,1.9999999999999998,4.588483095169067,5.176751613616943,165.84955286979675,0.47294954658362065,0.4721943096889182,0.4721943096889185,0.4721436891523383,777,7.709189176559448,1.9999999999999998,4.491601228713989,5.0548317432403564,163.04776573181152,0.4253648657973556,0.4269403922931846,0.4269403922931846,0.42653386857663816
S127300,71,138,0.06585168838500977,2.1999999999999997,0.1291651725769043,0.2680542469024658,5.282578468322754,0.506345827018964,0.5203259762230757,0.518068539015604,0.5199643120548391,138,0.06864118576049805,1.9999999999999998,0.12684226036071777,0.22627925872802734,4.98270845413208,0.4621350278820753,0.45968056170027255,0.45968056170027255,0.4589880876528428
S127070,154,307,0.6056232452392578,2.3999999999999995,0.675086259841919,0.923492431640625,24.793054819107056,0.7442060742933607,0.7364752587271903,0.7307444914932696,0.7342770288448952,307,0.5362262725830078,1.9999999999999998,0.6772317886352539,0.9207172393798828,24.296689987182617,0.5969805055738389,0.5984647452126487,0.5984647452126489,0.5968941149467154
S124105,31,61,0.007519721984863281,2.3999999999999995,0.02509140968322754,0.07187342643737793,0.9165499210357666,0.5895482278684455,0.5789618881221416,0.5769465227019701,0.5659248075541404,61,0.00789642333984375,1.9999999999999998,0.023930788040161133,0.07077527046203613,1.0348658561706543,0.46422908284815106,0.46415187523669377,0.46415187523669377,0.45623642853606594
S140105,5,9,0.0004115104675292969,2.1999999999999997,0.0006461143493652344,0.008246183395385742,0.01786017417907715,0.37188369506050384,0.3621106148994512,0.3619818531009158,0.26994862221286126,9,0.0004837512969970703,2.1999999999999997,0.0007226467132568359,0.009395122528076172,0.020598888397216797,0.11577269189696632,0.11470342368291545,0.112625718602699,0.1240257473782153
S1094315,33,64,0.020488739013671875,52.80000000000004,0.02567601203918457,0.06948065757751465,0.901594877243042,0.39792732894853505,0.3933112692253258,0.3780718180881346,0.392821444336577,64,0.02041172981262207,1.7999999999999998,0.02466440200805664,0.06841421127319336,0.8775122165679932,0.16063720108043036,0.14005756897318655,0.13774546153445072,0.13854002921463845
S124311,32,62,0.008739709854125977,4.3999999999999995,0.026064634323120117,0.07388710975646973,0.9700775146484375,0.5336852868269918,0.582551960014039,0.5566710189008683,0.5781083859771695,62,0.011803388595581055,1.9999999999999998,0.02688145637512207,0.08238935470581055,1.0463361740112305,0.2905118351085237,0.2953787644896326,0.2953787644896328,0.29276907074512126
S114690,110,219,0.20220518112182617,1.9999999999999998,0.34523725509643555,0.5004189014434814,12.147164106369019,0.4501614403543149,0.4512849822642814,0.4512849822642813,0.4510794481013373,219,0.20631027221679688,1.9999999999999998,0.32451343536376953,0.470090389251709,11.765674591064453,0.4423578795141348,0.43958108141202307,0.4395810814120232,0.4391306025817362
S1403810,24,44,0.027785539627075195,1.7999999999999998,0.012872934341430664,0.048931121826171875,0.47600817680358887,0.4636477671667601,0.4986002563975086,0.497761131379214,0.4889363603772743,44,0.0279085636138916,1.9999999999999998,0.01458120346069336,0.055985450744628906,0.6505305767059326,0.34465381191666006,0.3480366378304936,0.3480366378304936,0.3435903822487358
S124933,104,207,0.2531468868255615,1.9999999999999998,0.3214867115020752,0.47832703590393066,11.52053451538086,0.4733832655848853,0.471121489297926,0.471121489297926,0.47102658075902964,207,0.1878347396850586,1.9999999999999998,0.30666613578796387,0.4497497081756592,11.021453857421875,0.42075697144528407,0.42016483750395395,0.42016483750395395,0.41983946730261557
S140102,8,15,0.0006940364837646484,1.0,0.0015473365783691406,0.013095378875732422,0.049909114837646484,0.6306473179939828,0.6626759150808045,0.6428700026067716,0.6103771848843385,15,0.0007343292236328125,1.9999999999999998,0.001600027084350586,0.013404130935668945,0.05003523826599121,0.1670734575511329,0.17024273337201892,0.17024273337201892,0.17733595595777138
S147592,46,91,0.019746780395507812,1.4,0.05529022216796875,0.1206812858581543,1.8966002464294434,0.791399378938001,0.7110256704772966,0.6973238547670415,0.7069844186221593,91,0.02072930335998535,1.9999999999999998,0.0533909797668457,0.12048029899597168,1.847576379776001,0.40421671250776453,0.3924208907181778,0.3924208907181778,0.3885104787564166
S109991,74,147,0.06615686416625977,2.5999999999999996,0.14308619499206543,0.23863649368286133,5.004950046539307,0.5999704658729359,0.5987170816271976,0.5905748632675093,0.5979804951180993,147,0.06648063659667969,1.9999999999999998,0.13891315460205078,0.2372124195098877,4.94986367225647,0.4370760790497198,0.43769044471345875,0.43769044471345886,0.4364216584538348
S148722,10,19,0.000881195068359375,2.1999999999999997,0.002325296401977539,0.015674591064453125,0.0753483772277832,0.34097801263599226,0.2994619803220427,0.2988813344162221,0.2939215724531269,19,0.0008823871612548828,1.9999999999999998,0.002183198928833008,0.015694856643676758,0.07303571701049805,0.2474883894698574,0.24744710307270545,0.24744710307270545,0.2592968604896503
S122884,182,363,0.8890326023101807,1.9999999999999998,1.0249927043914795,1.38236403465271,38.506603956222534,0.5154386739409825,0.5188902461867156,0.5188902461867158,0.5184860610172203,363,0.9311623573303223,2.1999999999999997,1.0693671703338623,1.3971993923187256,37.63216018676758,0.44027512788076617,0.4390990387973782,0.43828216711798096,0.4382491238225433
S148723,22,43,0.003627777099609375,2.5999999999999996,0.012090921401977539,0.04397130012512207,0.41489696502685547,0.3927124870485543,0.3896649911951567,0.38046241776859496,0.3899759145192607,43,0.003451108932495117,1.9999999999999998,0.010921716690063477,0.039974212646484375,0.3827807903289795,0.32598544082928876,0.33002488164008803,0.3300248816400881,0.3287940787270341
S149121,156,310,1.4978256225585938,1.9999999999999998,0.6726469993591309,0.9274642467498779,24.539300203323364,0.5551321190119634,0.5528471688712624,0.5528471688712624,0.5520583765510009,310,1.4673523902893066,1.9999999999999998,0.6844122409820557,0.8563742637634277,24.213454484939575,0.5454669787141111,0.5458568309342487,0.5458568309342489,0.5451095664256717
S117901,114,227,0.22495031356811523,1.7999999999999998,0.37732529640197754,0.5355005264282227,12.866678953170776,0.6300965983752612,0.6474232606012884,0.6430505307188767,0.6478906988872953,227,0.22619032859802246,1.9999999999999998,0.3631155490875244,0.4929635524749756,12.687994956970215,0.5242009443844174,0.5242906077231928,0.5242906077231927,0.5239382192785019
S124934,104,207,0.18659639358520508,2.1999999999999997,0.32431936264038086,0.5066125392913818,11.69875979423523,0.5456329284075963,0.5431130642013289,0.5423484644506517,0.5434105381577324,207,0.22972321510314941,1.9999999999999998,0.2989532947540283,0.46653223037719727,11.388344049453735,0.44396483061417513,0.44363826316177185,0.44363826316177185,0.44332772596132836
S156011,27,52,0.01219487190246582,2.1999999999999997,0.01682305335998535,0.05333757400512695,0.5851960182189941,0.43883096788999804,0.4602429198045968,0.4584346102531483,0.45201756448894304,52,0.013353824615478516,1.9999999999999998,0.015955686569213867,0.051971435546875,0.5752661228179932,0.39859894173832044,0.40103563448039137,0.40103563448039137,0.39936817434651256
S146020,18,35,0.0023381710052490234,2.3999999999999995,0.008142709732055664,0.034343719482421875,0.28294801712036133,0.43184571327279875,0.4481049924939604,0.44287333507935583,0.43124515919336787,35,0.002332925796508789,1.9999999999999998,0.00782465934753418,0.03188633918762207,0.25432825088500977,0.3453350768400591,0.34522452163143874,0.3452245216314388,0.34195221202718495
S134781,37,73,0.012412309646606445,2.1999999999999997,0.035533905029296875,0.08721065521240234,1.2072136402130127,0.6233951671550895,0.6220317450789475,0.6218137591147921,0.6104925325974515,73,0.011886119842529297,1.9999999999999998,0.03338956832885742,0.08347511291503906,1.1707510948181152,0.44972650223156835,0.44873289795459353,0.4487328979545934,0.4422972151043552
S147721,82,162,0.23227596282958984,3.5999999999999996,0.1845719814300537,0.2977128028869629,6.465231895446777,0.613717512209243,0.6527414388218572,0.5917947180931018,0.6506590048714602,162,0.23331356048583984,1.9999999999999998,0.16987085342407227,0.28209924697875977,6.307485103607178,0.4560956450379262,0.45741509753346477,0.45741509753346477,0.45599366366745164
S152770,56,111,0.03225398063659668,2.8,0.0791013240814209,0.1613762378692627,2.9355099201202393,0.5087969580681984,0.5259741999113698,0.5069913655534136,0.52726810003732,111,0.03302812576293945,1.9999999999999998,0.0819082260131836,0.16148948669433594,2.8391647338867188,0.32377493990627093,0.32178683291469967,0.3217868329146999,0.32020002138862397
S1241010,34,67,0.009357213973999023,2.8,0.030231714248657227,0.07732462882995605,1.0347070693969727,0.7575024601858076,0.7699508598288698,0.7593124476394787,0.7687752503286649,67,0.010425806045532227,1.9999999999999998,0.03170490264892578,0.07711005210876465,1.0055809020996094,0.4241378890278663,0.4236755742510435,0.4236755742510436,0.419579441112197
S160290,27,53,0.0049550533294677734,2.1999999999999997,0.017476558685302734,0.05899214744567871,0.5950522422790527,0.5060117020514966,0.4788196005262965,0.4784573750033557,0.4786379384866378,53,0.0051610469818115234,1.9999999999999998,0.016449689865112305,0.053568363189697266,0.6258659362792969,0.3606634993948211,0.36125329012967267,0.3612532901296728,0.3596460827269244
S114720,54,107,0.028949499130249023,4.799999999999999,0.07283282279968262,0.14859271049499512,2.7047271728515625,1.1611657961559092,1.1574986323599759,1.1301543089249717,1.1586339619271666,107,0.02816939353942871,1.9999999999999998,0.07361626625061035,0.14679765701293945,2.678968906402588,0.3846847510110367,0.3826190962771149,0.3826190962771149,0.3817016892345415
S109990,31,61,0.006968021392822266,2.1999999999999997,0.02249312400817871,0.06402945518493652,0.8087620735168457,0.4094264424524489,0.41929435171567286,0.41839355753334606,0.41676035421712454,61,0.0070002079010009766,2.1999999999999997,0.022465229034423828,0.06364774703979492,0.7953448295593262,0.3568714161912932,0.35894513686956914,0.3587015575712953,0.35698311934170013
S141291,50,99,0.02652907371520996,1.0,0.07117891311645508,0.13882136344909668,2.581085681915283,1.38792569858963,1.3879256985896393,1.2236045295326043,1.3879256985896393,99,0.02604222297668457,2.1999999999999997,0.06846332550048828,0.13708281517028809,2.4927523136138916,0.010013423402264528,0.009254690153072013,0.009013877878213972,0.00924900940627567
S136641,90,171,0.5056047439575195,2.1999999999999997,0.21720480918884277,0.34375572204589844,7.781512260437012,0.5024427767285558,0.5136311460693245,0.5116856235879438,0.5135196759209827,171,0.5686225891113281,1.9999999999999998,0.20647144317626953,0.33388519287109375,7.365172386169434,0.48003580529267703,0.46736104856619554,0.4673610485661957,0.46715786374643126
S145430,84,167,0.09609317779541016,2.8,0.18855690956115723,0.2941465377807617,6.694631814956665,0.6675442144730444,0.6508044613583334,0.639249466918776,0.6506949798673972,167,0.09103918075561523,1.9999999999999998,0.17512726783752441,0.29674410820007324,6.572906732559204,0.5386387465392086,0.5409791359551032,0.5409791359551029,0.5403751387860778
S141600,45,87,0.10043001174926758,1.5999999999999999,0.05047869682312012,0.11710834503173828,1.7703368663787842,0.464057436338539,0.49174640318219565,0.4858833583400113,0.4892584162243598,87,0.09548354148864746,1.7999999999999998,0.04751706123352051,0.10871124267578125,1.716191291809082,0.3828447702391829,0.38305341794691533,0.3805800770565037,0.38136868861683604
S129754,46,90,0.04712986946105957,2.1999999999999997,0.05271029472351074,0.12080526351928711,1.8995754718780518,0.46399318058485045,0.45917174297657865,0.4565165075231661,0.4578140144783132,90,0.08235836029052734,1.9999999999999998,0.055599212646484375,0.11643147468566895,1.8650071620941162,0.4196018439500607,0.41734607812891067,0.4173460781289107,0.4162150944702169
S142461,67,133,0.05156207084655762,3.1999999999999993,0.1211252212524414,0.2215867042541504,4.244164705276489,0.7940424074407307,0.844899425863073,0.816020946881339,0.8428479189390191,133,0.04975080490112305,1.9999999999999998,0.11863327026367188,0.22200846672058105,4.408599615097046,0.467518063359741,0.4672067893360299,0.4672067893360299,0.4662283349122398
S156012,20,38,0.006439208984375,2.5999999999999996,0.009043693542480469,0.03587627410888672,0.319380521774292,0.4429560343335916,0.5008029667409152,0.49293485583795926,0.49153582090633885,38,0.006491422653198242,1.9999999999999998,0.008536338806152344,0.03568220138549805,0.29824018478393555,0.3442245095190545,0.3463844558759732,0.3463844558759732,0.34436271426528176
S126791,163,325,0.6429452896118164,2.3999999999999995,0.838486909866333,1.0828948020935059,30.82217001914978,0.8254625604146327,0.7105967042503831,0.7098964131230601,0.7095946250381028,325,0.7051553726196289,2.1999999999999997,0.9053411483764648,1.0775270462036133,30.483098030090332,0.3015311928623365,0.298883850790293,0.297680127232512,0.29828833540455224
S124101,28,55,0.0055980682373046875,2.1999999999999997,0.01862311363220215,0.05728912353515625,0.6605544090270996,0.6261747963028762,0.627353909794448,0.6250707337222193,0.6160827904140204,55,0.005933046340942383,1.9999999999999998,0.018388748168945312,0.056504011154174805,0.68768310546875,0.4359210026930192,0.43618632284615816,0.4361863228461581,0.4293535004935907
S135831,19,37,0.005362033843994141,1.7999999999999998,0.013286590576171875,0.03878211975097656,0.5031440258026123,0.6701517653422502,0.695841546790231,0.694197445552238,0.6749929785765769,37,0.002734661102294922,1.9999999999999998,0.008952140808105469,0.0350031852722168,0.3025217056274414,0.34651261152305063,0.3468010181410542,0.34680101814105424,0.33579356716534414
S154680,52,103,0.026872873306274414,2.3999999999999995,0.07137751579284668,0.1478433609008789,2.463677406311035,0.6331015796149762,0.6349168782221692,0.6293559307259299,0.628903993459961,103,0.025136709213256836,1.9999999999999998,0.06531977653503418,0.13352012634277344,2.4033615589141846,0.5107993540007757,0.5119661488583686,0.5119661488583686,0.5074434227988404
