file_name,number_leaves,number_nodes,execution_time_kolo,[RLABL]-FFAC_best_correction_factor,[RLABL]-execution_time_radial_layout,[RLABL]-execution_time_ANBC,[RLABL]-execution_time_FFAC,[RLABL]-radial_layout_unordered_tree_stress,[RLABL]-radial_layout_ordered_tree_stress,[RLABL]-radial_layout_ordered_tree_FFAC_stress,[RLABL]-radial_layout_ordered_tree_ANBC_stress,[RLALC]-nodes_number,[RLALC]-execution_time_kolo,[RLALC]-FFAC_best_correction_factor,[RLALC]-execution_time_radial_layout,[RLALC]-execution_time_ANBC,[RLALC]-execution_time_FFAC,[RLALC]-radial_layout_unordered_tree_stress,[RLALC]-radial_layout_ordered_tree_stress,[RLALC]-radial_layout_ordered_tree_FFAC_stress,[RLALC]-radial_layout_ordered_tree_ANBC_stress
S109660,144,80,0.09983658790588379,2.1999999999999997,0.08779764175415039,0.21465802192687988,2.9070706367492676,0.497849763418459,0.48489015749159164,0.48270468368830527,0.48419504916195744,80,0.08993053436279297,1.9999999999999998,0.07546353340148926,0.19533967971801758,2.912757158279419,0.3941955127335224,0.3912313027112529,0.3912313027112529,0.39056866109436145
S1241018,67,34,0.011370658874511719,1.9999999999999998,0.02143096923828125,0.0892336368560791,0.64048171043396,0.675309473440087,0.6800275765134571,0.6800275765134571,0.673867112148799,34,0.009322643280029297,1.9999999999999998,0.016511201858520508,0.06462645530700684,0.5388002395629883,0.4348731486746774,0.4356360864614458,0.43563608646144575,0.4315467529766805
S140103,21,11,0.0018787384033203125,1.9999999999999998,0.0029909610748291016,0.03301429748535156,0.09223103523254395,0.2901481160130661,0.2906961867583083,0.29069618675830844,0.27193685305612536,11,0.001867532730102539,1.9999999999999998,0.003072023391723633,0.03342747688293457,0.10211181640625,0.2232603071278571,0.21847506545009196,0.21847506545009185,0.22366779075687734
S124103,53,27,0.006005525588989258,1.7999999999999998,0.010888099670410156,0.0645444393157959,0.34842514991760254,0.5000927566209062,0.5473695619005164,0.544079656997801,0.5392067260626474,27,0.005667924880981445,2.1999999999999997,0.010043859481811523,0.050980567932128906,0.3407764434814453,0.4183784029186975,0.4195010073299608,0.41947954972642354,0.41420575924752256
S111620,237,119,0.27312231063842773,2.3999999999999995,0.22179079055786133,0.4082298278808594,8.385742664337158,0.6614237067646055,0.6447065952890308,0.6416673440257749,0.6425381045076508,119,0.26706528663635254,1.9999999999999998,0.3692600727081299,0.4019019603729248,7.566423177719116,0.568878008768936,0.5676135680217709,0.567613568021771,0.5656838649632965
S124102,67,34,0.01069188117980957,1.5999999999999999,0.017547130584716797,0.07535862922668457,0.5746002197265625,0.9651356784376222,0.9750305054369914,0.9698488785511561,0.9573358524616409,34,0.009935617446899414,1.9999999999999998,0.015345335006713867,0.0665426254272461,0.5337285995483398,0.42186931598929756,0.4218135106097237,0.4218135106097237,0.4162619184185931
S1241019,53,27,0.005783557891845703,2.5999999999999996,0.010294198989868164,0.05675005912780762,0.38323163986206055,0.47869070748668024,0.5446623065652436,0.53441376125206,0.5365376269153691,27,0.005434513092041016,2.1999999999999997,0.009758710861206055,0.04908013343811035,0.3359799385070801,0.40780304605372725,0.4094288351730628,0.4091295344994403,0.40193728836787773
S113031,319,160,0.6419229507446289,3.1999999999999993,0.4364278316497803,0.7125718593597412,16.680471897125244,0.7249138118207624,0.7620044976316567,0.7495726192846651,0.7633632226420106,160,0.6772198677062988,2.1999999999999997,0.4654974937438965,0.7020916938781738,18.34734082221985,0.31144275585856834,0.3156327886152135,0.3155781353396496,0.3150030726649854
S119740,67,34,0.016301870346069336,2.3999999999999995,0.02367377281188965,0.13433194160461426,1.012568712234497,0.525394360270048,0.7424550336066879,0.7389444943830247,0.7363924642679145,34,0.013007879257202148,1.9999999999999998,0.018872976303100586,0.0779421329498291,0.6024620532989502,0.32596914221523043,0.3273964529817915,0.32739645298179143,0.3260637298577267
S111630,51,26,0.005856513977050781,1.7999999999999998,0.011371612548828125,0.06196737289428711,0.34725475311279297,1.5831820518163542,1.5825876355373838,1.5813787488550295,1.5799334591572625,26,0.00493621826171875,1.7999999999999998,0.00908517837524414,0.04727792739868164,0.3078150749206543,0.27531866569520375,0.27764255856210823,0.2749867318197744,0.2714829551522009
S155960,79,41,0.01557016372680664,1.4,0.021050214767456055,0.081329345703125,0.7370481491088867,0.6014882879825997,0.5829766097660588,0.5485661770090702,0.5817606932037902,41,0.018311500549316406,1.9999999999999998,0.02372264862060547,0.08728289604187012,0.824915885925293,0.35810203561667353,0.361418387801377,0.3614183878013771,0.3594640350595307
S124100,67,34,0.009589433670043945,1.9999999999999998,0.017364978790283203,0.07289361953735352,0.8308205604553223,0.7036680213088511,0.6141742505471699,0.61417425054717,0.6129079287687742,34,0.009215831756591797,1.9999999999999998,0.015511035919189453,0.0663609504699707,0.5407865047454834,0.4369410208503164,0.43539882484655096,0.43539882484655107,0.43126112984381393
S111220,41,22,0.004190921783447266,1.7999999999999998,0.006511211395263672,0.04076123237609863,0.2175445556640625,0.87261013329287,0.9332626395579298,0.9327882048316086,0.9136470123671864,22,0.0037746429443359375,1.9999999999999998,0.006108999252319336,0.03920912742614746,0.21022796630859375,0.3373327287028769,0.3319912033625214,0.3319912033625214,0.32893435813267163
S140962,74,38,0.03897881507873535,1.7999999999999998,0.03604292869567871,0.0912628173828125,0.6988449096679688,0.5083751313314028,0.5088046829866365,0.5057905803865357,0.5087188412839858,38,0.03058767318725586,1.9999999999999998,0.01978325843811035,0.07764935493469238,0.6939473152160645,0.42107260683579956,0.4215472067567093,0.42154720675670937,0.41912337921499804
S1094311,61,35,0.0322415828704834,52.80000000000004,0.014208555221557617,0.06648802757263184,0.4832451343536377,0.712803810157446,0.7121204683886079,0.6382938680252905,0.71653979352353,35,0.02882075309753418,2.3999999999999995,0.012861967086791992,0.06249666213989258,0.4504375457763672,0.3339439401221031,0.3317834505364269,0.32867636137701467,0.32979392555435566
S109431,102,52,0.06889867782592773,52.80000000000004,0.03658175468444824,0.11777853965759277,1.3540797233581543,1.1122401985516286,1.1533937559594423,1.1218097329139292,1.1527494621301249,52,0.06464576721191406,2.1999999999999997,0.03547787666320801,0.10719466209411621,1.319873571395874,0.2708281561914758,0.27023305176491985,0.27006522444996395,0.2703633466382926
S119062,17,9,0.0007197856903076172,1.7999999999999998,0.0011818408966064453,0.01562976837158203,0.040758609771728516,0.2595516869574898,0.2980851153916648,0.2962707177965939,0.2880622110638769,9,0.0007183551788330078,1.9999999999999998,0.001116037368774414,0.015208721160888672,0.036673545837402344,0.2193528320733009,0.21331217859448115,0.21331217859448115,0.22353935127459934
S124104,63,32,0.008383989334106445,1.5999999999999999,0.015024662017822266,0.08069205284118652,0.6128745079040527,0.5416209480563128,0.5319733620516794,0.5267071299967642,0.5247368107472442,32,0.008165597915649414,1.9999999999999998,0.014305591583251953,0.06072688102722168,0.47001051902770996,0.4740955536694009,0.47435619339666957,0.47435619339666957,0.4677388318870185
S148728,19,10,0.0009691715240478516,1.7999999999999998,0.0014548301696777344,0.017200946807861328,0.0443873405456543,0.26663633144648463,0.2601064638457996,0.25641760316748946,0.26065620450593774,10,0.0016498565673828125,1.9999999999999998,0.0016372203826904297,0.01793837547302246,0.050611019134521484,0.2427697816390979,0.24443259548784108,0.2444325954878411,0.24813692647150928
S135830,43,22,0.0035970211029052734,1.7999999999999998,0.006651163101196289,0.041287899017333984,0.22445011138916016,0.4144353285992294,0.4336971234926509,0.4312337086673714,0.41546061181567917,22,0.004011869430541992,1.9999999999999998,0.00816202163696289,0.040833473205566406,0.23065519332885742,0.3583738137841035,0.3605645562972594,0.3605645562972594,0.3484795846199215
S149110,55,28,0.005487918853759766,1.7999999999999998,0.01039266586303711,0.051338911056518555,0.35091114044189453,0.4457637571425113,0.44498876604045945,0.44465378591909827,0.4408335186910469,28,0.00600886344909668,1.9999999999999998,0.011731863021850586,0.05498194694519043,0.39660096168518066,0.3111579024271239,0.3103080303005928,0.31030803030059284,0.30707111224269734
S119250,93,47,0.02176046371459961,1.9999999999999998,0.038144588470458984,0.1373293399810791,1.247678518295288,0.5423391193456525,0.5596198437004803,0.5596198437004807,0.551219764040661,47,0.025502443313598633,1.9999999999999998,0.03145766258239746,0.10178494453430176,1.1171555519104004,0.5137855811415771,0.5145347579892768,0.5145347579892767,0.5086168595272562
S112741,432,217,4.199893236160278,1.9999999999999998,0.7463526725769043,1.165863037109375,29.769448280334473,1.6473303513181645,1.6643337755869752,1.6643337755869754,1.662508381055219,217,4.588781118392944,1.9999999999999998,0.7340044975280762,1.221334457397461,28.593908548355103,0.6244176041373176,0.6232520101834803,0.6232520101834803,0.6229415818436689
S146760,78,40,0.04809451103210449,1.4,0.03634023666381836,0.1400160789489746,1.1902151107788086,0.7406613878143525,0.7868933910771957,0.7636355862715701,0.7987629325910582,40,0.035207271575927734,1.7999999999999998,0.022072315216064453,0.0842599868774414,0.8188331127166748,0.3021124993447991,0.3031342868710488,0.3002449358952192,0.3014235398916057
S149120,311,156,0.5167689323425293,1.9999999999999998,0.3468174934387207,0.5809190273284912,12.708367824554443,0.7501967468964855,0.8152544373897618,0.8152544373897616,0.8155742315388541,156,0.5935332775115967,1.9999999999999998,0.5954110622406006,0.9449808597564697,14.849063158035278,0.54489229431857,0.5437924026063046,0.5437924026063046,0.5433793911708731
S109240,75,38,0.01318049430847168,50.0,0.03968000411987305,0.10643124580383301,0.8959479331970215,0.9992401963900382,1.0033037389302688,0.9799931289031326,1.0208517016727563,38,0.011490106582641602,1.7999999999999998,0.018842458724975586,0.07199811935424805,0.6815211772918701,0.26441040604081667,0.2645702729937866,0.2628499427321867,0.263406696483337
