file_name,avg_branch_factor,number_leaves,nodes_number,execution_time_kolo,[BRANCH-LENGTH]-ffac_best_correction_factor,[BRANCH-LENGTH]-execution_time_radial_layout,[BRANCH-LENGTH]-execution_time_corrections_adj_based,[BRANCH-LENGTH]-execution_time_corrections_fixed_based,[BRANCH-LENGTH]-unordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_fixed_angle_correction_stress,[BRANCH-LENGTH]-ordered_tree_adj_based_corrections_stress,[LEAF-COUNT]-nodes_number,[LEAF-COUNT]-execution_time_kolo,[LEAF-COUNT]-ffac_best_correction_factor,[LEAF-COUNT]-execution_time_radial_layout,[LEAF-COUNT]-execution_time_corrections_adj_based,[LEAF-COUNT]-execution_time_corrections_fixed_based,[LEAF-COUNT]-unordered_tree_stress,[LEAF-COUNT]-ordered_tree_stress,[LEAF-COUNT]-ordered_tree_fixed_angle_correction_stress,[LEAF-COUNT]-ordered_tree_adj_based_corrections_stress
S104930,2.0,24,47,0.0041000843048095,2.2,0.0071747303009033,0.0401420593261718,0.2527918815612793,0.696414990552401,0.6352325873517984,0.6335262968784474,0.6133477236263727,47,0.0045313835144042,2.0,0.0081753730773925,0.0442743301391601,0.2662806510925293,0.3998490945669989,0.4000415557729386,0.4000415557729386,0.3892215942468047
S112830,2.0,276,551,2.7302021980285645,2.2,1.0451631546020508,1.4061176776885986,38.84260940551758,0.6858194353249875,0.6869775061372885,0.685303044332082,0.6859735826032466,551,2.812917232513428,2.0,1.1470787525177002,1.5949318408966064,41.52489161491394,0.636890993693326,0.63687651782649,0.6368765178264902,0.6361596439556206
S119061,2.0,30,59,0.0073096752166748,1.6,0.0120363235473632,0.0547435283660888,0.4221293926239013,0.3594144717714825,0.3422115353953892,0.3341452081742635,0.3412091082502229,59,0.0071134567260742,2.0,0.0122156143188476,0.057375431060791,0.425307035446167,0.2814458492069532,0.2689988646215019,0.2689988646215019,0.2666441061609085
S1241023,2.0,23,45,0.0039968490600585,2.2,0.0069265365600585,0.0404469966888427,0.2346248626708984,0.5167284582139627,0.5164794864086181,0.5156251820140754,0.4971391669651034,45,0.0066649913787841,2.0,0.0121841430664062,0.0709195137023925,0.2450056076049804,0.379018019547636,0.3790366172854706,0.3790366172854705,0.3724925586700245
S133862,2.0,73,145,0.064084768295288,1.7999999999999998,0.0677969455718994,0.1694424152374267,2.6331276893615723,0.7401104612458698,0.7595352369107935,0.7585194775400976,0.758563626175325,145,0.086186408996582,2.0,0.0947065353393554,0.1948814392089843,2.663769006729126,0.4799749314515753,0.4804546996054757,0.4804546996054757,0.478642632193567
S116780,2.0,51,101,0.0319907665252685,2.0,0.0393502712249755,0.1071569919586181,1.2286207675933838,0.5551777062040283,0.5731772621718706,0.5731772621718706,0.570357858771579,101,0.0285451412200927,2.0,0.0372450351715087,0.1533942222595214,1.664518117904663,0.4160513807616168,0.4175165571240489,0.4175165571240488,0.4158431604588911
S121170,2.0,191,381,0.9871044158935548,2.2,0.5754883289337158,0.8396861553192139,21.574313163757324,0.645991673619786,0.6306694996333695,0.6298763606358014,0.6312553991024635,381,0.987807273864746,2.0,0.5850503444671631,0.8584158420562744,21.347421646118164,0.4504342769269437,0.4498094463102613,0.4498094463102612,0.4495498592192769
S123061,2.0,99,197,0.1590850353240966,2.8,0.1440320014953613,0.2824559211730957,5.12230372428894,0.6342618100717384,0.6645785391540878,0.6567163569502625,0.6635986592514657,197,0.1613926887512207,2.0,0.1478118896484375,0.3018167018890381,5.248474836349487,0.4881308762041793,0.4928824431924755,0.4928824431924754,0.4921884434766144
S113311,2.0,122,243,0.2552375793457031,1.7999999999999998,0.1956374645233154,0.3527734279632568,7.220258712768555,0.6968356650095293,0.697130102942897,0.695094451453233,0.6969594599779227,243,0.2609579563140869,2.0,0.2138283252716064,0.3916058540344238,7.629423141479492,0.5299836292679613,0.5299829194666679,0.5299829194666679,0.5293681628428728
S160321,2.0,11,21,0.0010008811950683,1.7999999999999998,0.001641035079956,0.0174803733825683,0.050154685974121,0.7112086422873091,0.7141893994790182,0.7140318006364392,0.6578054547778425,21,0.0009572505950927,2.0,0.0015439987182617,0.0166137218475341,0.0476417541503906,0.2073180861403218,0.2076504003304863,0.2076504003304862,0.2062605867678163
